iter,parameter,value
781,alpha,0.014997194979931447
781,Rbasal,0.001305831821752955
781,litterfall_start,263.3974426167133
782,alpha,0.014997194979931447
782,Rbasal,0.001305831821752955
782,litterfall_start,261.97834662212375
783,alpha,0.0152189605306076
783,Rbasal,0.001305831821752955
783,litterfall_start,263.0566760054581
784,alpha,0.0152189605306076
784,Rbasal,0.001305831821752955
784,litterfall_start,261.25701718022236
785,alpha,0.0152189605306076
785,Rbasal,0.001305831821752955
785,litterfall_start,259.70893429547
786,alpha,0.0152189605306076
786,Rbasal,0.001339517349674584
786,litterfall_start,260.65172964643926
787,alpha,0.0152189605306076
787,Rbasal,0.001339517349674584
787,litterfall_start,260.65172964643926
788,alpha,0.0152189605306076
788,Rbasal,0.0014038789571650212
788,litterfall_start,260.81441723110726
789,alpha,0.0152189605306076
789,Rbasal,0.0014038789571650212
789,litterfall_start,260.81441723110726
790,alpha,0.0152189605306076
790,Rbasal,0.0013407016465871737
790,litterfall_start,260.81441723110726
791,alpha,0.0152189605306076
791,Rbasal,0.0013407016465871737
791,litterfall_start,262.09343621197996
792,alpha,0.0152189605306076
792,Rbasal,0.0013407016465871737
792,litterfall_start,261.0733225334651
793,alpha,0.0152189605306076
793,Rbasal,0.0013407016465871737
793,litterfall_start,260.37003719888753
794,alpha,0.014740858798328843
794,Rbasal,0.0013407016465871737
794,litterfall_start,261.16188520350823
795,alpha,0.014740858798328843
795,Rbasal,0.0013407016465871737
795,litterfall_start,261.16188520350823
796,alpha,0.014740858798328843
796,Rbasal,0.0013407016465871737
796,litterfall_start,261.16188520350823
797,alpha,0.014740858798328843
797,Rbasal,0.0013407016465871737
797,litterfall_start,261.16188520350823
798,alpha,0.014740858798328843
798,Rbasal,0.0013407016465871737
798,litterfall_start,261.16188520350823
799,alpha,0.014740858798328843
799,Rbasal,0.0013407016465871737
799,litterfall_start,261.16188520350823
800,alpha,0.01519810501839851
800,Rbasal,0.0013407016465871737
800,litterfall_start,261.16188520350823
801,alpha,0.01518097069004897
801,Rbasal,0.0013407016465871737
801,litterfall_start,260.2110638656607
802,alpha,0.01518097069004897
802,Rbasal,0.00139964679126646
802,litterfall_start,258.6961574044883
803,alpha,0.01518097069004897
803,Rbasal,0.00139964679126646
803,litterfall_start,260.24023144149277
804,alpha,0.015269325677085726
804,Rbasal,0.00139964679126646
804,litterfall_start,259.01257181282926
805,alpha,0.015269325677085726
805,Rbasal,0.00139964679126646
805,litterfall_start,259.2520327801835
806,alpha,0.015089413867487281
806,Rbasal,0.0013653555613875603
806,litterfall_start,257.41070335773844
807,alpha,0.015089413867487281
807,Rbasal,0.0012348172285570945
807,litterfall_start,257.7671316389842
808,alpha,0.015089413867487281
808,Rbasal,0.0013738770796369122
808,litterfall_start,257.31642385785074
809,alpha,0.015089413867487281
809,Rbasal,0.0013738770796369122
809,litterfall_start,257.05553394417365
810,alpha,0.015089413867487281
810,Rbasal,0.0013738770796369122
810,litterfall_start,256.0246910758141
811,alpha,0.015089413867487281
811,Rbasal,0.0013738770796369122
811,litterfall_start,256.63511945572276
812,alpha,0.015105668938674122
812,Rbasal,0.0013738770796369122
812,litterfall_start,256.5199640207333
813,alpha,0.015188672492172383
813,Rbasal,0.0013738770796369122
813,litterfall_start,256.5199640207333
814,alpha,0.015188672492172383
814,Rbasal,0.0012610368246238851
814,litterfall_start,255.99336580505735
815,alpha,0.015188672492172383
815,Rbasal,0.0012610368246238851
815,litterfall_start,256.37746677839175
816,alpha,0.015188672492172383
816,Rbasal,0.0012610368246238851
816,litterfall_start,256.4618099545072
817,alpha,0.015188672492172383
817,Rbasal,0.0012610368246238851
817,litterfall_start,257.14577540243806
818,alpha,0.015188672492172383
818,Rbasal,0.001251271759133707
818,litterfall_start,258.06206811441484
819,alpha,0.015188672492172383
819,Rbasal,0.001251271759133707
819,litterfall_start,256.1062343499282
820,alpha,0.015188672492172383
820,Rbasal,0.001251271759133707
820,litterfall_start,256.1062343499282
821,alpha,0.015188672492172383
821,Rbasal,0.001251271759133707
821,litterfall_start,256.1062343499282
822,alpha,0.015188672492172383
822,Rbasal,0.001251271759133707
822,litterfall_start,256.1062343499282
823,alpha,0.015188672492172383
823,Rbasal,0.001251271759133707
823,litterfall_start,257.73550538688545
824,alpha,0.015188672492172383
824,Rbasal,0.001251271759133707
824,litterfall_start,256.2683443928344
825,alpha,0.015188672492172383
825,Rbasal,0.0014134452077488484
825,litterfall_start,255.51482569255168
826,alpha,0.015188672492172383
826,Rbasal,0.0014134452077488484
826,litterfall_start,256.40662099691264
827,alpha,0.015188672492172383
827,Rbasal,0.0014134452077488484
827,litterfall_start,254.38397690001875
828,alpha,0.015188672492172383
828,Rbasal,0.0012518844526598668
828,litterfall_start,254.5408782302687
829,alpha,0.015188672492172383
829,Rbasal,0.0012518844526598668
829,litterfall_start,255.19738058942949
830,alpha,0.015188672492172383
830,Rbasal,0.0012518844526598668
830,litterfall_start,255.20160955815538
831,alpha,0.015188672492172383
831,Rbasal,0.0012518844526598668
831,litterfall_start,255.34997770585045
832,alpha,0.015045066428451045
832,Rbasal,0.0013289164614729552
832,litterfall_start,255.34997770585045
833,alpha,0.015045066428451045
833,Rbasal,0.0012648475155806794
833,litterfall_start,255.31353096188286
834,alpha,0.015045066428451045
834,Rbasal,0.0013326838607673167
834,litterfall_start,256.858732601924
835,alpha,0.015045066428451045
835,Rbasal,0.0013326838607673167
835,litterfall_start,256.39636169597037
836,alpha,0.015229232022452667
836,Rbasal,0.0013326838607673167
836,litterfall_start,256.43727671220455
837,alpha,0.015229232022452667
837,Rbasal,0.0013326838607673167
837,litterfall_start,256.43727671220455
838,alpha,0.015229232022452667
838,Rbasal,0.0013326838607673167
838,litterfall_start,256.48408256053676
839,alpha,0.015229232022452667
839,Rbasal,0.0013326838607673167
839,litterfall_start,257.3562517197199
840,alpha,0.015229232022452667
840,Rbasal,0.0013326838607673167
840,litterfall_start,257.7216185987284
841,alpha,0.015229232022452667
841,Rbasal,0.0013326838607673167
841,litterfall_start,258.4327301766726
842,alpha,0.015229232022452667
842,Rbasal,0.001311694735035002
842,litterfall_start,258.3371795406946
843,alpha,0.014882313958019661
843,Rbasal,0.0013342544158842357
843,litterfall_start,259.2629078193485
844,alpha,0.014882313958019661
844,Rbasal,0.0013342544158842357
844,litterfall_start,259.2629078193485
845,alpha,0.014882313958019661
845,Rbasal,0.0013342544158842357
845,litterfall_start,259.2577213496844
846,alpha,0.014882313958019661
846,Rbasal,0.0013342544158842357
846,litterfall_start,258.06007853231466
847,alpha,0.014882313958019661
847,Rbasal,0.0013342544158842357
847,litterfall_start,257.74255655084016
848,alpha,0.014882313958019661
848,Rbasal,0.0013342544158842357
848,litterfall_start,257.0116106175053
849,alpha,0.014882313958019661
849,Rbasal,0.0013342544158842357
849,litterfall_start,258.1612295637977
850,alpha,0.014882313958019661
850,Rbasal,0.0013342544158842357
850,litterfall_start,256.8242277714328
851,alpha,0.014882313958019661
851,Rbasal,0.0013342544158842357
851,litterfall_start,259.1213584024608
852,alpha,0.014882313958019661
852,Rbasal,0.0013342544158842357
852,litterfall_start,258.5263083169314
853,alpha,0.014882313958019661
853,Rbasal,0.0013342544158842357
853,litterfall_start,258.13343193766826
854,alpha,0.014882313958019661
854,Rbasal,0.0013342544158842357
854,litterfall_start,258.55536270489904
855,alpha,0.015295732498793421
855,Rbasal,0.0013342544158842357
855,litterfall_start,258.55536270489904
856,alpha,0.015295732498793421
856,Rbasal,0.0013342544158842357
856,litterfall_start,259.6496491191277
857,alpha,0.015295732498793421
857,Rbasal,0.0013342544158842357
857,litterfall_start,260.21175980030335
858,alpha,0.015295732498793421
858,Rbasal,0.0013342544158842357
858,litterfall_start,259.9522943093646
859,alpha,0.015295732498793421
859,Rbasal,0.0012988916280058669
859,litterfall_start,259.7998373956406
860,alpha,0.015295732498793421
860,Rbasal,0.0012988916280058669
860,litterfall_start,260.020169017133
861,alpha,0.015295732498793421
861,Rbasal,0.0012988916280058669
861,litterfall_start,260.4741173781686
862,alpha,0.015295732498793421
862,Rbasal,0.001328677678603328
862,litterfall_start,260.4436633154068
863,alpha,0.015295732498793421
863,Rbasal,0.001328677678603328
863,litterfall_start,259.79310404168683
864,alpha,0.015295732498793421
864,Rbasal,0.0013434456420375821
864,litterfall_start,259.86909175158036
865,alpha,0.015295732498793421
865,Rbasal,0.0013262696987506222
865,litterfall_start,260.21050773514264
866,alpha,0.015295732498793421
866,Rbasal,0.0013262696987506222
866,litterfall_start,258.40636199604126
867,alpha,0.015295732498793421
867,Rbasal,0.0013262696987506222
867,litterfall_start,257.61179977432846
868,alpha,0.015295732498793421
868,Rbasal,0.0013262696987506222
868,litterfall_start,258.30823520387065
869,alpha,0.015295732498793421
869,Rbasal,0.0013262696987506222
869,litterfall_start,258.19033299432544
870,alpha,0.014897535815470358
870,Rbasal,0.0013262696987506222
870,litterfall_start,258.19033299432544
871,alpha,0.014897535815470358
871,Rbasal,0.0013262696987506222
871,litterfall_start,255.7219262206394
872,alpha,0.014897535815470358
872,Rbasal,0.0012528411312050594
872,litterfall_start,255.7219262206394
873,alpha,0.014897535815470358
873,Rbasal,0.0012528411312050594
873,litterfall_start,257.9124839912397
874,alpha,0.014897535815470358
874,Rbasal,0.0012528411312050594
874,litterfall_start,257.66590821885615
875,alpha,0.015254038700717409
875,Rbasal,0.0013676337857251595
875,litterfall_start,257.54681997472323
876,alpha,0.015254038700717409
876,Rbasal,0.0013676337857251595
876,litterfall_start,257.54681997472323
877,alpha,0.01500234507813109
877,Rbasal,0.0013676337857251595
877,litterfall_start,257.7383436973847
878,alpha,0.01500234507813109
878,Rbasal,0.001370512669487119
878,litterfall_start,256.6018986977226
879,alpha,0.01500234507813109
879,Rbasal,0.001370512669487119
879,litterfall_start,257.1400396723562
880,alpha,0.01500234507813109
880,Rbasal,0.001370512669487119
880,litterfall_start,256.5517291096466
881,alpha,0.01500234507813109
881,Rbasal,0.001370512669487119
881,litterfall_start,256.5517291096466
882,alpha,0.01500234507813109
882,Rbasal,0.001370512669487119
882,litterfall_start,256.7882987287345
883,alpha,0.01500234507813109
883,Rbasal,0.001370512669487119
883,litterfall_start,256.3559412028093
884,alpha,0.01500234507813109
884,Rbasal,0.001370512669487119
884,litterfall_start,257.13924240660623
885,alpha,0.01500234507813109
885,Rbasal,0.0013000415635525831
885,litterfall_start,257.13924240660623
886,alpha,0.01500234507813109
886,Rbasal,0.0013000415635525831
886,litterfall_start,257.13924240660623
887,alpha,0.01500234507813109
887,Rbasal,0.0013000415635525831
887,litterfall_start,257.2534636287923
888,alpha,0.01500234507813109
888,Rbasal,0.0013000415635525831
888,litterfall_start,256.23297387378847
889,alpha,0.01500234507813109
889,Rbasal,0.0013000415635525831
889,litterfall_start,256.2425789363025
890,alpha,0.01500234507813109
890,Rbasal,0.0013000415635525831
890,litterfall_start,256.1465333898737
891,alpha,0.01500234507813109
891,Rbasal,0.0013000415635525831
891,litterfall_start,256.1465333898737
892,alpha,0.01500234507813109
892,Rbasal,0.0013000415635525831
892,litterfall_start,256.1465333898737
893,alpha,0.01500234507813109
893,Rbasal,0.0013000415635525831
893,litterfall_start,256.1465333898737
894,alpha,0.01500234507813109
894,Rbasal,0.0013000415635525831
894,litterfall_start,256.0101802617511
895,alpha,0.01500234507813109
895,Rbasal,0.0013000415635525831
895,litterfall_start,256.32874355593776
896,alpha,0.01500234507813109
896,Rbasal,0.0013000415635525831
896,litterfall_start,256.25283701826567
897,alpha,0.01500234507813109
897,Rbasal,0.0013000415635525831
897,litterfall_start,256.48901448855634
898,alpha,0.01500234507813109
898,Rbasal,0.0013471433844873466
898,litterfall_start,256.5044159174714
899,alpha,0.01500234507813109
899,Rbasal,0.0013471433844873466
899,litterfall_start,256.7204721106939
900,alpha,0.01500234507813109
900,Rbasal,0.0012381103733837093
900,litterfall_start,257.30809317482493
901,alpha,0.01500234507813109
901,Rbasal,0.0012381103733837093
901,litterfall_start,257.30809317482493
902,alpha,0.01500234507813109
902,Rbasal,0.0012381103733837093
902,litterfall_start,257.30809317482493
903,alpha,0.01500234507813109
903,Rbasal,0.0012381103733837093
903,litterfall_start,258.56246086416655
904,alpha,0.01478251924686987
904,Rbasal,0.0012381103733837093
904,litterfall_start,258.9643663807487
905,alpha,0.01478251924686987
905,Rbasal,0.0013139212571137602
905,litterfall_start,259.2990598270969
906,alpha,0.01478251924686987
906,Rbasal,0.0013139212571137602
906,litterfall_start,259.50440860202065
907,alpha,0.01478251924686987
907,Rbasal,0.0013139212571137602
907,litterfall_start,261.22508556064975
908,alpha,0.01478251924686987
908,Rbasal,0.0013139212571137602
908,litterfall_start,261.22508556064975
909,alpha,0.01478251924686987
909,Rbasal,0.0013139212571137602
909,litterfall_start,261.22508556064975
910,alpha,0.01507407968045559
910,Rbasal,0.0013139212571137602
910,litterfall_start,261.22508556064975
911,alpha,0.01507407968045559
911,Rbasal,0.0013139212571137602
911,litterfall_start,260.2312597883372
912,alpha,0.015221322894449597
912,Rbasal,0.0013276175467145754
912,litterfall_start,260.9323785284177
913,alpha,0.015221322894449597
913,Rbasal,0.0013594297877021111
913,litterfall_start,260.525230845694
914,alpha,0.015066921603505184
914,Rbasal,0.0013594297877021111
914,litterfall_start,259.5901885215347
915,alpha,0.015050602212109453
915,Rbasal,0.0013594297877021111
915,litterfall_start,259.5901885215347
916,alpha,0.015050602212109453
916,Rbasal,0.0013594297877021111
916,litterfall_start,257.8144651254587
917,alpha,0.015050602212109453
917,Rbasal,0.0013594297877021111
917,litterfall_start,257.98010950321446
918,alpha,0.015050602212109453
918,Rbasal,0.0013594297877021111
918,litterfall_start,259.4169981705474
919,alpha,0.015050602212109453
919,Rbasal,0.0013594297877021111
919,litterfall_start,257.5656479022407
920,alpha,0.015050602212109453
920,Rbasal,0.0013451674685108876
920,litterfall_start,257.5656479022407
921,alpha,0.015050602212109453
921,Rbasal,0.0013451674685108876
921,litterfall_start,258.3551286402508
922,alpha,0.015050602212109453
922,Rbasal,0.0013451674685108876
922,litterfall_start,258.3551286402508
923,alpha,0.015050602212109453
923,Rbasal,0.0012433298121924483
923,litterfall_start,259.9682980599412
924,alpha,0.015050602212109453
924,Rbasal,0.0012433298121924483
924,litterfall_start,259.6189309619782
925,alpha,0.015050602212109453
925,Rbasal,0.0012433298121924483
925,litterfall_start,259.51337523497784
926,alpha,0.015050602212109453
926,Rbasal,0.0012433298121924483
926,litterfall_start,259.51337523497784
927,alpha,0.015050602212109453
927,Rbasal,0.001316119552845202
927,litterfall_start,259.51337523497784
928,alpha,0.015050602212109453
928,Rbasal,0.0013341453324014732
928,litterfall_start,258.68768847020425
929,alpha,0.015050602212109453
929,Rbasal,0.0013341453324014732
929,litterfall_start,257.58564693284205
930,alpha,0.01502014754995124
930,Rbasal,0.0013341453324014732
930,litterfall_start,257.49636028740184
931,alpha,0.01502014754995124
931,Rbasal,0.0013341453324014732
931,litterfall_start,257.1944307657473
932,alpha,0.01502014754995124
932,Rbasal,0.0013341453324014732
932,litterfall_start,257.6807415049036
933,alpha,0.014885372530267355
933,Rbasal,0.0013341453324014732
933,litterfall_start,257.0740396127783
934,alpha,0.014885372530267355
934,Rbasal,0.001228849475526842
934,litterfall_start,259.1522694125488
935,alpha,0.014885372530267355
935,Rbasal,0.001228849475526842
935,litterfall_start,260.49223256975364
936,alpha,0.014885372530267355
936,Rbasal,0.001228849475526842
936,litterfall_start,260.8381045609448
937,alpha,0.014885372530267355
937,Rbasal,0.0013376668026485743
937,litterfall_start,259.9868848839956
938,alpha,0.014885372530267355
938,Rbasal,0.0013376668026485743
938,litterfall_start,259.78101221700047
939,alpha,0.014885372530267355
939,Rbasal,0.001313406241686068
939,litterfall_start,260.0536504975106
940,alpha,0.014885372530267355
940,Rbasal,0.001313406241686068
940,litterfall_start,259.87504176589334
941,alpha,0.01496316197067105
941,Rbasal,0.001313406241686068
941,litterfall_start,260.4867155258505
942,alpha,0.01496316197067105
942,Rbasal,0.001313406241686068
942,litterfall_start,260.64242287020517
943,alpha,0.01496316197067105
943,Rbasal,0.001313406241686068
943,litterfall_start,259.5902108176412
944,alpha,0.015210997779338303
944,Rbasal,0.001313406241686068
944,litterfall_start,260.0157211477832
945,alpha,0.015210997779338303
945,Rbasal,0.001313406241686068
945,litterfall_start,259.9512921015255
946,alpha,0.015210997779338303
946,Rbasal,0.0013401634342358377
946,litterfall_start,259.51302953826195
947,alpha,0.015500444424836168
947,Rbasal,0.0013401634342358377
947,litterfall_start,258.94854556784856
948,alpha,0.014886273767396777
948,Rbasal,0.0013401634342358377
948,litterfall_start,258.94854556784856
949,alpha,0.014886273767396777
949,Rbasal,0.0012826740362472443
949,litterfall_start,260.31067890823795
950,alpha,0.014966304777165583
950,Rbasal,0.0012826740362472443
950,litterfall_start,259.02354570623686
951,alpha,0.014966304777165583
951,Rbasal,0.0012826740362472443
951,litterfall_start,259.94512142185204
952,alpha,0.014966304777165583
952,Rbasal,0.0012826740362472443
952,litterfall_start,260.3020393250469
953,alpha,0.014966304777165583
953,Rbasal,0.0012826740362472443
953,litterfall_start,260.04369410701645
954,alpha,0.014966304777165583
954,Rbasal,0.0012826740362472443
954,litterfall_start,260.53965404668617
955,alpha,0.014966304777165583
955,Rbasal,0.0012826740362472443
955,litterfall_start,259.3857902790613
956,alpha,0.014966304777165583
956,Rbasal,0.0012826740362472443
956,litterfall_start,259.23255433452783
957,alpha,0.014966304777165583
957,Rbasal,0.0012826740362472443
957,litterfall_start,259.23255433452783
958,alpha,0.014966304777165583
958,Rbasal,0.0012826740362472443
958,litterfall_start,259.57335931933534
959,alpha,0.014966304777165583
959,Rbasal,0.0012826740362472443
959,litterfall_start,258.33717728014193
960,alpha,0.014966304777165583
960,Rbasal,0.0012826740362472443
960,litterfall_start,258.33717728014193
961,alpha,0.014966304777165583
961,Rbasal,0.0012562436394590584
961,litterfall_start,259.6434366696826
962,alpha,0.014966304777165583
962,Rbasal,0.0012562436394590584
962,litterfall_start,259.6434366696826
963,alpha,0.014966304777165583
963,Rbasal,0.0012562436394590584
963,litterfall_start,259.6434366696826
964,alpha,0.014966304777165583
964,Rbasal,0.0012562436394590584
964,litterfall_start,259.6434366696826
965,alpha,0.014966304777165583
965,Rbasal,0.0012562436394590584
965,litterfall_start,259.88002959344414
966,alpha,0.014966304777165583
966,Rbasal,0.001311073366804228
966,litterfall_start,259.88002959344414
967,alpha,0.014966304777165583
967,Rbasal,0.001311073366804228
967,litterfall_start,260.43603097694427
968,alpha,0.014966304777165583
968,Rbasal,0.001311073366804228
968,litterfall_start,260.21813340885575
969,alpha,0.014952607030258176
969,Rbasal,0.001311073366804228
969,litterfall_start,256.8686956830757
970,alpha,0.014952607030258176
970,Rbasal,0.001311073366804228
970,litterfall_start,257.3841749722685
971,alpha,0.014952607030258176
971,Rbasal,0.001311073366804228
971,litterfall_start,258.7895255385506
972,alpha,0.014952607030258176
972,Rbasal,0.001311073366804228
972,litterfall_start,257.4023757069975
973,alpha,0.014952607030258176
973,Rbasal,0.001311073366804228
973,litterfall_start,258.1657148932329
974,alpha,0.014952607030258176
974,Rbasal,0.001311073366804228
974,litterfall_start,258.1657148932329
975,alpha,0.015280368716901709
975,Rbasal,0.001311073366804228
975,litterfall_start,256.45176014313176
976,alpha,0.015280368716901709
976,Rbasal,0.001311073366804228
976,litterfall_start,256.49010193838006
977,alpha,0.015280368716901709
977,Rbasal,0.001311073366804228
977,litterfall_start,255.538908813363
978,alpha,0.015280368716901709
978,Rbasal,0.001311073366804228
978,litterfall_start,255.538908813363
979,alpha,0.015280368716901709
979,Rbasal,0.001311073366804228
979,litterfall_start,255.538908813363
980,alpha,0.015280368716901709
980,Rbasal,0.001311073366804228
980,litterfall_start,255.538908813363
981,alpha,0.015280368716901709
981,Rbasal,0.001311073366804228
981,litterfall_start,256.4782049217368
982,alpha,0.015280368716901709
982,Rbasal,0.001311073366804228
982,litterfall_start,256.4782049217368
983,alpha,0.015280368716901709
983,Rbasal,0.001311073366804228
983,litterfall_start,256.72039912383303
984,alpha,0.015280368716901709
984,Rbasal,0.001311073366804228
984,litterfall_start,257.5068117287605
985,alpha,0.015280368716901709
985,Rbasal,0.001311073366804228
985,litterfall_start,256.6594136566922
986,alpha,0.015280368716901709
986,Rbasal,0.001311073366804228
986,litterfall_start,256.5477976627997
987,alpha,0.015280368716901709
987,Rbasal,0.001311073366804228
987,litterfall_start,258.6104089021448
988,alpha,0.015235125063774134
988,Rbasal,0.001311073366804228
988,litterfall_start,258.6104089021448
989,alpha,0.015235125063774134
989,Rbasal,0.001311073366804228
989,litterfall_start,257.44222810640616
990,alpha,0.015235125063774134
990,Rbasal,0.001311073366804228
990,litterfall_start,257.44222810640616
991,alpha,0.015235125063774134
991,Rbasal,0.001311073366804228
991,litterfall_start,258.43500596512445
992,alpha,0.015235125063774134
992,Rbasal,0.001311073366804228
992,litterfall_start,258.7771909546644
993,alpha,0.014944758578993887
993,Rbasal,0.001311073366804228
993,litterfall_start,258.45739510129533
994,alpha,0.014939615630061928
994,Rbasal,0.001311073366804228
994,litterfall_start,257.8949650639285
995,alpha,0.014939615630061928
995,Rbasal,0.001311073366804228
995,litterfall_start,257.8949650639285
996,alpha,0.014939615630061928
996,Rbasal,0.001311073366804228
996,litterfall_start,257.535130425038
997,alpha,0.014939615630061928
997,Rbasal,0.001311073366804228
997,litterfall_start,256.35205349518066
998,alpha,0.014939615630061928
998,Rbasal,0.0012964850144236988
998,litterfall_start,255.93133150506907
999,alpha,0.014939615630061928
999,Rbasal,0.0012964850144236988
999,litterfall_start,254.67640354163248
1000,alpha,0.015206415085369547
1000,Rbasal,0.0012964850144236988
1000,litterfall_start,254.19508667960318
1001,alpha,0.015206415085369547
1001,Rbasal,0.0012964850144236988
1001,litterfall_start,254.19508667960318
1002,alpha,0.015206415085369547
1002,Rbasal,0.0012351874113877995
1002,litterfall_start,254.10664687311447
1003,alpha,0.015206415085369547
1003,Rbasal,0.0012351874113877995
1003,litterfall_start,254.10664687311447
1004,alpha,0.015206415085369547
1004,Rbasal,0.0012893896754060646
1004,litterfall_start,254.10664687311447
1005,alpha,0.015105424561149888
1005,Rbasal,0.0012893896754060646
1005,litterfall_start,254.10664687311447
1006,alpha,0.015105424561149888
1006,Rbasal,0.0012893896754060646
1006,litterfall_start,254.10664687311447
1007,alpha,0.015105424561149888
1007,Rbasal,0.0012893896754060646
1007,litterfall_start,254.10664687311447
1008,alpha,0.015105424561149888
1008,Rbasal,0.0012893896754060646
1008,litterfall_start,254.92999684416043
1009,alpha,0.015105424561149888
1009,Rbasal,0.0012893896754060646
1009,litterfall_start,255.04498030940886
1010,alpha,0.015105424561149888
1010,Rbasal,0.0012893896754060646
1010,litterfall_start,254.54245027263897
1011,alpha,0.015105424561149888
1011,Rbasal,0.0012893896754060646
1011,litterfall_start,255.0150271859127
1012,alpha,0.015018883285466083
1012,Rbasal,0.0012893896754060646
1012,litterfall_start,255.9631199049126
1013,alpha,0.015018883285466083
1013,Rbasal,0.0012893896754060646
1013,litterfall_start,256.96204024456847
1014,alpha,0.015018883285466083
1014,Rbasal,0.0012893896754060646
1014,litterfall_start,255.43914414056917
1015,alpha,0.015018883285466083
1015,Rbasal,0.0012893896754060646
1015,litterfall_start,257.0848608945521
1016,alpha,0.015018883285466083
1016,Rbasal,0.0012893896754060646
1016,litterfall_start,257.42897848932466
1017,alpha,0.015018883285466083
1017,Rbasal,0.0012893896754060646
1017,litterfall_start,258.2873542898152
1018,alpha,0.015018883285466083
1018,Rbasal,0.0012893896754060646
1018,litterfall_start,258.2873542898152
1019,alpha,0.015018883285466083
1019,Rbasal,0.0012893896754060646
1019,litterfall_start,259.0844236065769
1020,alpha,0.015018883285466083
1020,Rbasal,0.0012893896754060646
1020,litterfall_start,257.7340708060418
1021,alpha,0.015018883285466083
1021,Rbasal,0.0012893896754060646
1021,litterfall_start,258.569439820238
1022,alpha,0.015018883285466083
1022,Rbasal,0.0013268835441666907
1022,litterfall_start,260.02586174531166
1023,alpha,0.015018883285466083
1023,Rbasal,0.0013268835441666907
1023,litterfall_start,260.02586174531166
1024,alpha,0.015018883285466083
1024,Rbasal,0.0013268835441666907
1024,litterfall_start,260.02586174531166
1025,alpha,0.015018883285466083
1025,Rbasal,0.0013268835441666907
1025,litterfall_start,260.02586174531166
1026,alpha,0.015018883285466083
1026,Rbasal,0.0013268835441666907
1026,litterfall_start,260.52848371375563
1027,alpha,0.015018883285466083
1027,Rbasal,0.0013268835441666907
1027,litterfall_start,260.52848371375563
1028,alpha,0.015179085548445732
1028,Rbasal,0.0013268835441666907
1028,litterfall_start,258.59396065815605
1029,alpha,0.015179085548445732
1029,Rbasal,0.0013268835441666907
1029,litterfall_start,258.79014729444117
1030,alpha,0.015046972306295314
1030,Rbasal,0.0013268835441666907
1030,litterfall_start,260.0677794207211
1031,alpha,0.015046972306295314
1031,Rbasal,0.0013268835441666907
1031,litterfall_start,259.5168677567541
1032,alpha,0.015046972306295314
1032,Rbasal,0.0013268835441666907
1032,litterfall_start,259.3294209128975
1033,alpha,0.015046972306295314
1033,Rbasal,0.0013034730173410855
1033,litterfall_start,259.3294209128975
1034,alpha,0.015046972306295314
1034,Rbasal,0.0013034730173410855
1034,litterfall_start,257.83739865077854
1035,alpha,0.015046972306295314
1035,Rbasal,0.0012557429634730897
1035,litterfall_start,256.648397807867
1036,alpha,0.015046972306295314
1036,Rbasal,0.0012557429634730897
1036,litterfall_start,256.648397807867
1037,alpha,0.015046972306295314
1037,Rbasal,0.0012557429634730897
1037,litterfall_start,256.648397807867
1038,alpha,0.015046972306295314
1038,Rbasal,0.0012970887977007384
1038,litterfall_start,256.687047596811
1039,alpha,0.015050450887535923
1039,Rbasal,0.0012970887977007384
1039,litterfall_start,255.46886557098674
1040,alpha,0.015050450887535923
1040,Rbasal,0.0012970887977007384
1040,litterfall_start,255.46886557098674
1041,alpha,0.015050450887535923
1041,Rbasal,0.0012970887977007384
1041,litterfall_start,256.0891126900184
1042,alpha,0.015050450887535923
1042,Rbasal,0.0012970887977007384
1042,litterfall_start,255.03417581753135
1043,alpha,0.015050450887535923
1043,Rbasal,0.0012970887977007384
1043,litterfall_start,255.4554902663326
1044,alpha,0.015050450887535923
1044,Rbasal,0.0012970887977007384
1044,litterfall_start,255.26260125646556
1045,alpha,0.015050450887535923
1045,Rbasal,0.0012970887977007384
1045,litterfall_start,255.29436761336214
1046,alpha,0.015183746393995638
1046,Rbasal,0.0012970887977007384
1046,litterfall_start,254.4632629500672
1047,alpha,0.015272773538512838
1047,Rbasal,0.0012970887977007384
1047,litterfall_start,255.9271788168535
1048,alpha,0.015272773538512838
1048,Rbasal,0.0012970887977007384
1048,litterfall_start,255.9271788168535
1049,alpha,0.015272773538512838
1049,Rbasal,0.0012970887977007384
1049,litterfall_start,255.9271788168535
1050,alpha,0.015272773538512838
1050,Rbasal,0.0012970887977007384
1050,litterfall_start,255.9271788168535
1051,alpha,0.015272773538512838
1051,Rbasal,0.0012970887977007384
1051,litterfall_start,257.1851365187452
1052,alpha,0.014945161040207867
1052,Rbasal,0.0012970887977007384
1052,litterfall_start,257.1851365187452
1053,alpha,0.014945161040207867
1053,Rbasal,0.0012970887977007384
1053,litterfall_start,257.3222364224619
1054,alpha,0.014945161040207867
1054,Rbasal,0.0012970887977007384
1054,litterfall_start,257.67243273516056
1055,alpha,0.014945161040207867
1055,Rbasal,0.0012970887977007384
1055,litterfall_start,256.96399264133663
1056,alpha,0.014945161040207867
1056,Rbasal,0.0012970887977007384
1056,litterfall_start,257.46918001450643
1057,alpha,0.014945161040207867
1057,Rbasal,0.0012970887977007384
1057,litterfall_start,256.9721504833637
1058,alpha,0.014945161040207867
1058,Rbasal,0.0012970887977007384
